month,floor_area_sqm,resale_price,age
2021-05-01,59,301000,45
2021-05-01,82,355000,43
2021-05-01,65,308000,45
2021-05-01,75,338000,37
2021-05-01,67,325000,36
2021-05-01,82,340000,40
2021-05-01,65,310000,44
2021-05-01,65,300000,44
2021-05-01,92,425000,41
2021-05-01,92,430000,43
2021-05-01,92,430000,42
2021-05-01,92,608000,16
2021-05-01,92,438000,42
2021-05-01,83,337000,43
2021-05-01,92,400000,42
2021-05-01,92,405000,43
2021-05-01,83,380000,43
2021-05-01,92,415000,43
2021-05-01,97,452000,43
2021-05-01,92,425000,43
2021-05-01,92,385000,41
2021-05-01,92,400000,41
2021-05-01,87,690000,7
2021-05-01,85,695000,7
2021-05-01,87,760000,7
2021-05-01,85,695000,7
2021-05-01,91,415000,40
2021-05-01,84,385000,35
2021-05-01,104,458000,34
2021-05-01,93,406000,41
2021-05-01,91,380000,36
2021-05-01,91,426000,40
2021-05-01,91,395000,40
2021-05-01,104,516888,21
2021-05-01,105,574000,21
2021-05-01,105,505000,21
2021-05-01,104,438000,36
2021-05-01,83,430000,36
2021-05-01,84,369000,44
2021-05-01,84,330000,44
2021-05-01,83,368000,36
2021-05-01,82,410000,46
2021-05-01,104,478000,37
2021-05-01,93,648000,5
2021-05-01,93,623000,5
2021-05-01,93,640000,5
2021-05-01,88,624000,5
2021-05-01,93,628888,5
2021-05-01,91,390000,40
2021-05-01,105,518888,25
2021-05-01,106,660000,32
2021-05-01,108,630000,32
2021-05-01,84,350000,44
2021-05-01,119,550000,43
2021-05-01,119,670000,43
2021-05-01,127,605000,28
2021-05-01,110,750000,15
2021-05-01,117,515000,43
2021-05-01,117,480000,43
2021-05-01,105,710000,7
2021-05-01,120,478000,39
2021-05-01,121,485000,40
2021-05-01,121,485000,39
2021-05-01,121,525000,41
2021-05-01,117,650000,21
2021-05-01,115,615000,21
2021-05-01,115,605000,21
2021-05-01,115,540000,21
2021-05-01,115,600000,21
2021-05-01,115,642500,21
2021-05-01,123,600000,44
2021-05-01,127,609000,28
2021-05-01,122,690000,28
2021-05-01,138,688000,24
2021-05-01,123,626000,28
2021-05-01,120,760888,32
2021-05-01,120,760000,32
2021-05-01,144,750000,28
2021-05-01,145,738000,28
2021-05-01,143,630000,34
2021-05-01,143,620000,34
2021-05-01,145,800000,26
2021-05-01,146,825000,36
2021-05-01,146,720000,35
2021-05-01,146,875000,32
2021-05-01,64,435000,35
2021-05-01,64,405000,33
2021-05-01,65,430000,33
2021-05-01,64,420000,33
2021-05-01,64,400000,33
2021-05-01,67,457000,37
2021-05-01,64,397500,35
2021-05-01,84,536888,36
2021-05-01,90,520000,35
2021-05-01,104,522000,33
2021-05-01,84,470000,34
2021-05-01,83,585000,34
2021-05-01,83,520000,34
2021-05-01,112,630000,29
2021-05-01,114,682000,29
2021-05-01,103,595000,29
2021-05-01,104,530000,29
2021-05-01,103,610000,29
2021-05-01,103,575000,29
2021-05-01,118,642000,29
2021-05-01,104,637000,29
2021-05-01,103,532000,31
2021-05-01,130,803000,33
2021-05-01,121,808000,34
2021-05-01,121,700888,35
2021-05-01,121,720000,33
2021-05-01,121,780000,34
2021-05-01,122,658888,34
2021-05-01,122,770000,34
2021-05-01,133,801000,29
2021-05-01,120,1140000,10
2021-05-01,123,728000,23
2021-05-01,120,1020000,10
2021-05-01,120,1128888,10
2021-05-01,125,750000,31
2021-05-01,144,890000,29
2021-05-01,151,930000,29
2021-05-01,134,820000,34
2021-05-01,67,322888,36
2021-05-01,64,310000,35
2021-05-01,67,330000,36
2021-05-01,73,295000,37
2021-05-01,68,290000,37
2021-05-01,73,340000,36
2021-05-01,73,360000,38
2021-05-01,64,290000,33
2021-05-01,68,290000,36
2021-05-01,68,342000,36
2021-05-01,68,308000,36
2021-05-01,60,260000,34
2021-05-01,60,298000,34
2021-05-01,68,300000,37
2021-05-01,104,435000,36
2021-05-01,93,394000,36
2021-05-01,97,400000,36
2021-05-01,104,420000,38
2021-05-01,101,430000,23
2021-05-01,92,380000,23
2021-05-01,92,408000,23
2021-05-01,84,380000,36
2021-05-01,93,403000,36
2021-05-01,93,405000,35
2021-05-01,103,403888,35
2021-05-01,89,373000,34
2021-05-01,92,450000,17
2021-05-01,105,460000,32
2021-05-01,105,431000,36
2021-05-01,93,408000,37
2021-05-01,110,720000,18
2021-05-01,113,670000,18
2021-05-01,110,700000,18
2021-05-01,133,590000,26
2021-05-01,119,635000,24
2021-05-01,121,525000,23
2021-05-01,120,578000,24
2021-05-01,122,467500,35
2021-05-01,115,572888,16
2021-05-01,118,588000,17
2021-05-01,118,565000,16
2021-05-01,132,580000,36
2021-05-01,149,608000,36
2021-05-01,141,738000,24
2021-05-01,149,630000,36
2021-05-01,150,620000,37
2021-05-01,146,630000,35
2021-05-01,145,635000,28
2021-05-01,31,195000,46
2021-05-01,31,190000,46
2021-05-01,59,320000,50
2021-05-01,62,699000,5
2021-05-01,65,350000,38
2021-05-01,65,355000,48
2021-05-01,67,382000,38
2021-05-01,60,540000,19
2021-05-01,86,515000,41
2021-05-01,69,520000,8
2021-05-01,69,645000,8
2021-05-01,63,270000,51
2021-05-01,65,300000,45
2021-05-01,67,340000,40
2021-05-01,58,310000,52
2021-05-01,88,633000,48
2021-05-01,76,348000,46
2021-05-01,65,292000,46
2021-05-01,65,295000,45
2021-05-01,65,310000,45
2021-05-01,68,585000,4
2021-05-01,73,408000,45
2021-05-01,68,608888,4
2021-05-01,59,350000,45
2021-05-01,59,270000,45
2021-05-01,68,615000,8
2021-05-01,88,605888,48
2021-05-01,87,885000,5
2021-05-01,92,915000,5
2021-05-01,92,970000,5
2021-05-01,104,535000,37
2021-05-01,105,580000,37
2021-05-01,90,800000,18
2021-05-01,100,615000,19
2021-05-01,89,810088,8
2021-05-01,80,435000,51
2021-05-01,74,370000,51
2021-05-01,93,910000,2
2021-05-01,108,595000,24
2021-05-01,90,760000,12
2021-05-01,90,755000,12
2021-05-01,90,765000,13
2021-05-01,85,713000,12
2021-05-01,99,670000,24
2021-05-01,91,730000,20
2021-05-01,93,818000,8
2021-05-01,93,810000,8
2021-05-01,87,530000,19
2021-05-01,93,800888,8
2021-05-01,93,763000,8
2021-05-01,90,750888,19
2021-05-01,93,825000,8
2021-05-01,91,650000,19
2021-05-01,84,480000,35
2021-05-01,111,758000,26
2021-05-01,100,680000,20
2021-05-01,100,826888,16
2021-05-01,92,468888,43
2021-05-01,98,508000,43
2021-05-01,93,778000,4
2021-05-01,93,850000,4
2021-05-01,93,890000,4
2021-05-01,82,400000,45
2021-05-01,82,400000,45
2021-05-01,115,962000,16
2021-05-01,112,1168000,5
2021-05-01,137,862000,41
2021-05-01,138,840000,41
2021-05-01,118,845000,38
2021-05-01,122,618888,34
2021-05-01,119,510000,42
2021-05-01,110,850000,18
2021-05-01,110,938000,18
2021-05-01,110,998000,12
2021-05-01,131,890000,37
2021-05-01,115,818000,20
2021-05-01,126,950000,26
2021-05-01,139,850000,37
2021-05-01,126,828000,25
2021-05-01,115,720000,16
2021-05-01,115,848000,16
2021-05-01,118,737000,42
2021-05-01,120,700000,22
2021-05-01,120,625000,43
2021-05-01,46,303888,6
2021-05-01,46,250000,6
2021-05-01,68,368000,6
2021-05-01,68,320000,5
2021-05-01,73,300000,33
2021-05-01,68,360000,9
2021-05-01,67,350000,7
2021-05-01,68,370000,6
2021-05-01,68,340000,6
2021-05-01,67,365000,6
2021-05-01,100,420000,22
2021-05-01,104,390000,32
2021-05-01,104,375000,33
2021-05-01,104,430000,33
2021-05-01,93,492888,5
2021-05-01,93,470000,5
2021-05-01,103,415000,33
2021-05-01,102,451000,23
2021-05-01,102,450000,23
2021-05-01,90,520000,20
2021-05-01,84,355000,33
2021-05-01,92,465000,6
2021-05-01,93,440000,6
2021-05-01,93,431500,6
2021-05-01,93,490000,6
2021-05-01,90,408000,16
2021-05-01,93,475000,8
2021-05-01,92,478000,6
2021-05-01,93,505000,6
2021-05-01,91,535000,22
2021-05-01,93,515000,17
2021-05-01,92,498000,6
2021-05-01,92,500000,6
2021-05-01,92,505000,6
2021-05-01,92,505000,6
2021-05-01,122,442000,32
2021-05-01,122,505000,32
2021-05-01,122,616000,22
2021-05-01,122,488000,33
2021-05-01,122,470000,33
2021-05-01,122,470000,33
2021-05-01,122,660000,23
2021-05-01,120,680000,23
2021-05-01,121,538000,23
2021-05-01,122,525000,23
2021-05-01,110,700000,18
2021-05-01,112,680000,18
2021-05-01,122,475000,33
2021-05-01,113,605000,6
2021-05-01,113,550000,6
2021-05-01,112,545000,6
2021-05-01,112,598000,6
2021-05-01,110,525000,16
2021-05-01,110,490000,19
2021-05-01,120,660000,22
2021-05-01,112,650000,6
2021-05-01,146,660000,32
2021-05-01,146,638000,32
2021-05-01,142,776888,22
2021-05-01,143,695000,23
2021-05-01,142,850000,22
2021-05-01,142,772000,22
2021-05-01,125,858888,18
2021-05-01,130,560000,19
2021-05-01,128,515000,18
2021-05-01,65,388000,45
2021-05-01,64,408000,47
2021-05-01,91,480000,47
2021-05-01,104,672000,32
2021-05-01,122,770000,32
2021-05-01,122,893000,32
2021-05-01,146,1060000,32
2021-05-01,45,267000,47
2021-05-01,65,400000,46
2021-05-01,68,458000,43
2021-05-01,82,700000,41
2021-05-01,82,715000,41
2021-05-01,96,1060000,10
2021-05-01,95,1025000,10
2021-05-01,95,988000,10
2021-05-01,95,965000,10
2021-05-01,95,920888,10
2021-05-01,94,940000,10
2021-05-01,93,1078000,10
2021-05-01,96,880000,10
2021-05-01,85,490000,18
2021-05-01,109,670000,38
2021-05-01,107,595000,36
2021-05-01,107,1088000,10
2021-05-01,105,1165000,10
2021-05-01,47,280000,4
2021-05-01,46,245000,10
2021-05-01,67,355000,4
2021-05-01,67,380000,4
2021-05-01,68,360000,5
2021-05-01,68,368000,4
2021-05-01,67,360000,6
2021-05-01,67,380000,6
2021-05-01,74,270000,37
2021-05-01,68,325000,6
2021-05-01,73,300000,32
2021-05-01,73,295000,32
2021-05-01,92,445000,4
2021-05-01,92,460000,4
2021-05-01,92,478000,4
2021-05-01,92,430000,4
2021-05-01,92,490000,4
2021-05-01,92,485000,4
2021-05-01,92,472000,4
2021-05-01,92,468000,4
2021-05-01,106,403000,28
2021-05-01,106,395000,28
2021-05-01,104,390000,21
2021-05-01,90,375000,24
2021-05-01,104,400000,21
2021-05-01,93,500000,5
2021-05-01,93,475000,5
2021-05-01,93,430000,5
2021-05-01,93,428000,5
2021-05-01,93,430000,5
2021-05-01,93,450000,5
2021-05-01,93,443000,5
2021-05-01,93,505000,4
2021-05-01,93,508000,4
2021-05-01,93,470000,4
2021-05-01,93,500000,4
2021-05-01,93,500000,4
2021-05-01,93,485000,4
2021-05-01,93,443000,4
2021-05-01,93,490000,4
2021-05-01,93,468000,4
2021-05-01,93,485000,4
2021-05-01,93,465000,4
2021-05-01,93,520000,4
2021-05-01,104,409000,22
2021-05-01,91,360000,19
2021-05-01,104,420000,32
2021-05-01,90,376000,19
2021-05-01,113,468000,23
2021-05-01,113,480000,23
2021-05-01,106,380000,26
2021-05-01,104,390000,26
2021-05-01,105,445000,27
2021-05-01,100,425000,23
2021-05-01,93,470000,4
2021-05-01,93,465000,4
2021-05-01,93,480000,4
2021-05-01,93,455000,4
2021-05-01,93,485000,4
2021-05-01,93,480000,4
2021-05-01,92,530000,4
2021-05-01,92,450000,4
2021-05-01,92,498000,4
2021-05-01,92,485000,4
2021-05-01,92,480000,4
2021-05-01,92,505000,4
2021-05-01,92,510000,4
2021-05-01,103,400000,37
2021-05-01,106,360000,37
2021-05-01,106,380000,37
2021-05-01,106,420000,32
2021-05-01,112,610000,4
2021-05-01,112,560000,4
2021-05-01,112,590000,4
2021-05-01,123,480000,21
2021-05-01,126,485000,28
2021-05-01,116,470000,22
2021-05-01,113,571750,5
2021-05-01,113,520000,5
2021-05-01,121,468000,22
2021-05-01,120,468000,22
2021-05-01,113,540000,5
2021-05-01,113,595000,4
2021-05-01,113,547000,4
2021-05-01,113,550000,4
2021-05-01,113,542000,4
2021-05-01,113,605000,4
2021-05-01,113,590000,4
2021-05-01,113,590000,4
2021-05-01,125,508000,22
2021-05-01,110,442000,19
2021-05-01,121,460000,22
2021-05-01,122,480000,32
2021-05-01,127,553000,23
2021-05-01,119,465000,27
2021-05-01,125,480000,26
2021-05-01,133,515000,25
2021-05-01,120,520000,24
2021-05-01,113,575000,4
2021-05-01,113,573000,4
2021-05-01,112,670000,4
2021-05-01,112,628000,4
2021-05-01,112,600000,4
2021-05-01,112,605000,4
2021-05-01,122,485000,32
2021-05-01,123,420000,42
2021-05-01,119,412000,42
2021-05-01,121,455000,32
2021-05-01,121,435000,32
2021-05-01,146,683000,32
2021-05-01,146,660000,32
2021-05-01,142,600000,21
2021-05-01,146,627500,32
2021-05-01,145,592000,26
2021-05-01,145,580000,26
2021-05-01,142,555000,26
2021-05-01,141,665000,23
2021-05-01,140,720000,23
2021-05-01,146,635888,32
2021-05-01,50,325000,8
2021-05-01,73,561000,8
2021-05-01,73,555000,8
2021-05-01,61,452000,18
2021-05-01,67,320000,42
2021-05-01,67,315000,43
2021-05-01,70,525000,9
2021-05-01,69,588000,3
2021-05-01,82,395000,41
2021-05-01,67,372000,37
2021-05-01,75,363000,37
2021-05-01,74,330000,38
2021-05-01,67,322000,42
2021-05-01,92,485000,43
2021-05-01,92,488000,43
2021-05-01,90,728000,15
2021-05-01,82,795000,7
2021-05-01,93,823888,4
2021-05-01,80,785000,7
2021-05-01,80,779000,7
2021-05-01,82,730000,7
2021-05-01,80,750000,7
2021-05-01,80,770888,7
2021-05-01,80,768000,7
2021-05-01,104,580000,37
2021-05-01,91,420000,40
2021-05-01,83,368000,43
2021-05-01,118,965000,8
2021-05-01,117,700000,43
2021-05-01,119,550000,43
2021-05-01,119,600000,42
2021-05-01,119,615000,42
2021-05-01,155,860000,36
2021-05-01,46,220000,48
2021-05-01,40,230000,50
2021-05-01,67,354000,42
2021-05-01,60.3,255000,54
2021-05-01,67,428888,38
2021-05-01,56,267000,52
2021-05-01,67,522000,5
2021-05-01,56,255000,52
2021-05-01,66,290000,39
2021-05-01,59,255000,44
2021-05-01,68,350000,40
2021-05-01,68,415000,40
2021-05-01,56,315000,52
2021-05-01,56,275000,52
2021-05-01,58,272000,49
2021-05-01,68,495000,5
2021-05-01,68,497000,5
2021-05-01,65,260000,40
2021-05-01,68,510000,5
2021-05-01,68,490000,5
2021-05-01,68,495000,5
2021-05-01,68,539000,5
2021-05-01,68,490000,5
2021-05-01,106,515000,24
2021-05-01,106,540000,36
2021-05-01,102,640000,23
2021-05-01,106,555000,25
2021-05-01,93,700000,5
2021-05-01,93,705000,5
2021-05-01,93,750000,5
2021-05-01,93,705000,5
2021-05-01,85,630000,15
2021-05-01,90,710000,14
2021-05-01,91,450000,39
2021-05-01,91,378000,41
2021-05-01,93,538000,40
2021-05-01,84,420000,35
2021-05-01,84,368000,35
2021-05-01,89,386000,36
2021-05-01,84,405000,36
2021-05-01,140,990000,38
2021-05-01,117,560000,44
2021-05-01,118,750000,45
2021-05-01,111,908000,16
2021-05-01,110,878000,16
2021-05-01,113,870000,21
2021-05-01,121,510000,35
2021-05-01,152,833888,34
2021-05-01,67,350000,9
2021-05-01,66,340000,7
2021-05-01,66,370000,7
2021-05-01,67,320000,36
2021-05-01,67,310000,36
2021-05-01,74,320000,34
2021-05-01,67,290000,38
2021-05-01,74,360000,38
2021-05-01,69,318000,34
2021-05-01,69,326000,34
2021-05-01,69,309000,34
2021-05-01,67,308000,37
2021-05-01,68,384500,4
2021-05-01,67,475000,7
2021-05-01,68,386000,4
2021-05-01,67,495000,7
2021-05-01,68,415000,4
2021-05-01,67,440000,5
2021-05-01,90,380000,18
2021-05-01,85,400000,18
2021-05-01,93,450000,6
2021-05-01,92,448000,6
2021-05-01,85,380000,17
2021-05-01,109,478000,37
2021-05-01,96,412000,36
2021-05-01,92,381000,43
2021-05-01,82,350000,46
2021-05-01,103,425000,34
2021-05-01,105,495000,32
2021-05-01,93,386000,35
2021-05-01,104,430000,38
2021-05-01,104,410000,38
2021-05-01,89,395000,35
2021-05-01,103,460000,31
2021-05-01,104,430000,34
2021-05-01,104,475000,29
2021-05-01,106,505000,29
2021-05-01,104,530000,29
2021-05-01,111,502000,29
2021-05-01,93,400000,37
2021-05-01,96,390000,37
2021-05-01,92,460000,5
2021-05-01,100,412000,24
2021-05-01,115,473000,29
2021-05-01,100,435000,23
2021-05-01,100,418888,23
2021-05-01,100,462000,23
2021-05-01,94,425000,23
2021-05-01,100,459000,23
2021-05-01,108,388000,37
2021-05-01,92,560000,7
2021-05-01,93,453000,4
2021-05-01,93,522000,4
2021-05-01,92,625000,7
2021-05-01,93,533000,4
2021-05-01,92,550000,5
2021-05-01,92,550000,5
2021-05-01,95,610000,5
2021-05-01,92,548000,5
2021-05-01,110,470000,18
2021-05-01,140,730000,37
2021-05-01,123,560000,24
2021-05-01,121,538000,35
2021-05-01,121,490888,36
2021-05-01,125,485000,36
2021-05-01,122,520000,35
2021-05-01,131,557000,38
2021-05-01,121,495000,38
2021-05-01,121,510000,32
2021-05-01,120,510000,34
2021-05-01,131,580000,31
2021-05-01,122,518000,35
2021-05-01,124,650000,29
2021-05-01,121,470000,22
2021-05-01,121,473000,37
2021-05-01,120,480000,24
2021-05-01,120,565000,23
2021-05-01,115,500000,22
2021-05-01,116,520000,22
2021-05-01,121,550000,23
2021-05-01,113,655000,4
2021-05-01,113,660000,6
2021-05-01,113,670000,4
2021-05-01,113,630000,4
2021-05-01,113,655000,4
2021-05-01,113,700888,4
2021-05-01,112,780000,7
2021-05-01,113,725000,4
2021-05-01,113,723000,4
2021-05-01,112,725000,5
2021-05-01,146,768000,34
2021-05-01,146,712888,31
2021-05-01,148,750000,36
2021-05-01,135,865000,24
2021-05-01,155,770000,29
2021-05-01,137,635000,22
2021-05-01,137,645000,22
2021-05-01,151,738888,37
2021-05-01,151,700000,37
2021-05-01,74,291444,38
2021-05-01,68,325000,39
2021-05-01,67,315000,38
2021-05-01,67,315000,39
2021-05-01,68,351000,38
2021-05-01,74,331000,37
2021-05-01,67,370000,5
2021-05-01,67,390000,5
2021-05-01,74,270000,44
2021-05-01,104,405000,38
2021-05-01,104,415000,38
2021-05-01,104,445888,38
2021-05-01,90,410000,40
2021-05-01,91,406000,37
2021-05-01,94,395000,38
2021-05-01,105,445000,37
2021-05-01,106,400000,37
2021-05-01,83,310000,34
2021-05-01,107,394000,28
2021-05-01,90,385000,18
2021-05-01,90,382000,18
2021-05-01,90,395000,18
2021-05-01,100,475000,22
2021-05-01,121,590000,23
2021-05-01,121,455000,39
2021-05-01,121,540000,23
2021-05-01,121,598888,23
2021-05-01,121,630000,23
2021-05-01,147,605000,36
2021-05-01,148,770188,36
2021-05-01,142,760000,21
2021-05-01,144,760000,23
2021-05-01,144,815000,23
2021-05-01,143,832000,23
2021-05-01,47,260000,7
2021-05-01,47,258000,7
2021-05-01,68,360100,6
2021-05-01,59,265000,43
2021-05-01,65,278000,45
2021-05-01,65,275000,45
2021-05-01,67,238000,50
2021-05-01,68,260000,51
2021-05-01,67,260000,49
2021-05-01,74,330000,35
2021-05-01,67,290000,36
2021-05-01,68,430000,4
2021-05-01,64,273000,35
2021-05-01,67,316000,36
2021-05-01,64,287880,36
2021-05-01,64,308000,36
2021-05-01,74,335000,37
2021-05-01,67,310000,38
2021-05-01,73,320000,33
2021-05-01,73,260000,33
2021-05-01,67,250000,50
2021-05-01,67,460000,7
2021-05-01,92,460000,6
2021-05-01,93,435000,7
2021-05-01,109,366000,37
2021-05-01,91,390000,36
2021-05-01,90,370000,19
2021-05-01,99,470000,23
2021-05-01,93,598888,4
2021-05-01,90,375000,19
2021-05-01,91,366000,36
2021-05-01,112,385000,37
2021-05-01,106,370000,37
2021-05-01,104,380000,36
2021-05-01,95,576000,21
2021-05-01,108,500000,37
2021-05-01,85,408000,19
2021-05-01,91,424888,20
2021-05-01,95,445000,20
2021-05-01,91,460000,21
2021-05-01,105,400000,26
2021-05-01,105,368000,26
2021-05-01,105,400000,26
2021-05-01,105,390000,26
2021-05-01,107,358888,28
2021-05-01,104,405000,25
2021-05-01,106,370000,28
2021-05-01,104,368000,33
2021-05-01,111,378000,32
2021-05-01,113,430000,32
2021-05-01,93,423000,13
2021-05-01,103,468000,24
2021-05-01,104,410000,24
2021-05-01,91,635000,7
2021-05-01,91,611000,7
2021-05-01,91,622000,7
2021-05-01,89,630000,7
2021-05-01,93,440888,6
2021-05-01,112,605000,6
2021-05-01,111,465000,19
2021-05-01,121,370000,45
2021-05-01,111,578000,21
2021-05-01,111,585000,21
2021-05-01,120,565000,23
2021-05-01,111,530000,21
2021-05-01,113,798000,4
2021-05-01,112,440000,18
2021-05-01,112,420000,18
2021-05-01,111,445000,19
2021-05-01,136,460000,36
2021-05-01,134,480000,36
2021-05-01,115,665000,21
2021-05-01,110,513888,19
2021-05-01,110,508000,19
2021-05-01,110,501888,19
2021-05-01,110,525000,19
2021-05-01,110,510888,20
2021-05-01,110,520000,20
2021-05-01,113,480000,20
2021-05-01,110,475000,20
2021-05-01,110,490000,13
2021-05-01,111,520000,21
2021-05-01,110,580000,20
2021-05-01,112,485000,20
2021-05-01,115,500000,20
2021-05-01,110,460000,19
2021-05-01,128,485000,25
2021-05-01,122,409000,33
2021-05-01,113,580000,6
2021-05-01,116,500000,20
2021-05-01,148,575000,37
2021-05-01,126,425000,20
2021-05-01,154,616000,29
2021-05-01,135,600000,21
2021-05-01,126,486900,19
2021-05-01,132,538000,19
2021-05-01,130,615000,21
2021-05-01,130,588000,21
2021-05-01,132,690000,21
2021-05-01,146,590000,25
2021-05-01,143,620000,25
2021-05-01,50,280000,51
2021-05-01,68,350000,42
2021-05-01,68,320000,42
2021-05-01,63,278000,40
2021-05-01,65,255000,47
2021-05-01,65,310000,47
2021-05-01,68,341000,42
2021-05-01,68,343000,42
2021-05-01,76,350000,47
2021-05-01,65,270000,47
2021-05-01,67,384000,45
2021-05-01,103,845000,49
2021-05-01,60,290000,52
2021-05-01,60,290000,52
2021-05-01,60,260000,52
2021-05-01,65,290000,40
2021-05-01,65,298000,48
2021-05-01,59,280000,48
2021-05-01,82,387000,40
2021-05-01,68,370000,39
2021-05-01,82,393000,37
2021-05-01,65,315000,46
2021-05-01,65,320000,46
2021-05-01,70,600000,4
2021-05-01,65,267500,47
2021-05-01,65,267000,47
2021-05-01,65,268000,47
2021-05-01,66,310000,40
2021-05-01,68,320000,49
2021-05-01,89,705000,9
2021-05-01,103,540000,37
2021-05-01,93,720000,4
2021-05-01,90,538000,17
2021-05-01,93,736000,4
2021-05-01,93,720008,4
2021-05-01,84,500000,34
2021-05-01,104,535000,34
2021-05-01,90,710000,16
2021-05-01,84,470000,34
2021-05-01,106,590000,25
2021-05-01,95,883000,4
2021-05-01,90,738000,15
2021-05-01,88,435000,46
2021-05-01,90,735000,15
2021-05-01,91,430000,47
2021-05-01,108,535000,26
2021-05-01,109,800000,10
2021-05-01,109,910000,10
2021-05-01,109,945000,10
2021-05-01,134,735000,45
2021-05-01,121,528000,34
2021-05-01,119,908000,16
2021-05-01,125,730000,34
2021-05-01,117,698000,46
2021-05-01,138,820000,38
2021-05-01,113,928000,4
2021-05-01,158,860000,34
2021-05-01,76,500000,46
2021-05-01,65,373000,46
2021-05-01,65,435000,46
2021-05-01,65,372888,46
2021-05-01,76,370000,46
2021-05-01,65,395000,46
2021-05-01,65,375000,46
2021-05-01,82,472888,46
2021-05-01,88,520000,46
2021-05-01,88,460000,46
2021-05-01,120,725000,46
2021-05-01,120,810000,46
2021-05-01,153,760000,46
2021-05-01,120,685000,46
2021-05-01,120,820000,46
2021-05-01,122,755000,46
2021-05-01,47,295000,6
2021-05-01,68,410000,6
2021-05-01,86,650000,6
2021-05-01,86,620000,6
2021-05-01,104,440000,26
2021-05-01,104,420000,26
2021-05-01,103,440000,32
2021-05-01,103,415000,31
2021-05-01,105,450000,32
2021-05-01,103,470000,32
2021-05-01,103,440088,32
2021-05-01,106,408000,28
2021-05-01,93,525000,6
2021-05-01,93,580000,6
2021-05-01,93,560000,6
2021-05-01,93,553000,6
2021-05-01,106,451000,28
2021-05-01,106,450000,28
2021-05-01,106,458000,28
2021-05-01,104,460000,25
2021-05-01,106,451888,25
2021-05-01,105,425000,25
2021-05-01,103,425000,25
2021-05-01,128,650000,25
2021-05-01,128,500000,26
2021-05-01,121,560000,26
2021-05-01,105,826000,6
2021-05-01,105,757000,6
2021-05-01,105,786888,6
2021-05-01,120,542000,26
2021-05-01,120,495000,26
2021-05-01,122,520000,31
2021-05-01,123,540000,31
2021-05-01,132,580000,32
2021-05-01,126,550000,26
2021-05-01,127,505000,28
2021-05-01,126,530000,28
2021-05-01,127,505000,27
2021-05-01,123,530000,29
2021-05-01,123,562000,29
2021-05-01,123,580000,29
2021-05-01,123,520000,29
2021-05-01,128,585000,28
2021-05-01,125,535000,25
2021-05-01,127,572000,25
2021-05-01,127,540000,25
2021-05-01,149,700000,26
2021-05-01,146,688000,32
2021-05-01,145,688898,33
2021-05-01,147,635000,28
2021-05-01,146,623888,28
2021-05-01,148,651000,28
2021-05-01,148,710000,29
2021-05-01,144,700000,29
2021-05-01,143,700000,29
2021-05-01,145,660000,28
2021-05-01,146,675000,28
2021-05-01,146,720000,26
2021-05-01,44,268000,6
2021-05-01,44,270000,6
2021-05-01,68,375000,4
2021-05-01,67,403000,4
2021-05-01,67,412000,4
2021-05-01,68,354000,4
2021-05-01,68,395000,5
2021-05-01,70,405000,9
2021-05-01,69,355000,7
2021-05-01,65,355000,5
2021-05-01,65,378000,5
2021-05-01,68,390000,5
2021-05-01,67,398000,7
2021-05-01,67,416000,5
2021-05-01,67,400000,7
2021-05-01,68,400000,6
2021-05-01,68,375000,5
2021-05-01,92,475000,4
2021-05-01,93,460000,4
2021-05-01,92,462000,4
2021-05-01,93,468000,4
2021-05-01,86,352000,17
2021-05-01,93,483000,4
2021-05-01,92,492000,4
2021-05-01,93,480000,4
2021-05-01,93,420000,4
2021-05-01,92,520000,4
2021-05-01,92,500000,4
2021-05-01,85,420000,18
2021-05-01,92,492000,4
2021-05-01,92,510000,4
2021-05-01,90,481000,6
2021-05-01,92,470000,9
2021-05-01,92,450000,9
2021-05-01,90,448000,6
2021-05-01,93,510000,5
2021-05-01,93,498000,5
2021-05-01,93,430000,9
2021-05-01,97,420000,18
2021-05-01,95,483000,7
2021-05-01,90,370000,16
2021-05-01,94,475000,9
2021-05-01,93,506000,11
2021-05-01,94,509000,7
2021-05-01,90,505000,5
2021-05-01,93,474888,8
2021-05-01,93,560000,5
2021-05-01,90,470000,5
2021-05-01,93,470000,5
2021-05-01,93,530000,5
2021-05-01,93,520000,5
2021-05-01,93,538888,5
2021-05-01,93,450000,9
2021-05-01,93,540000,5
2021-05-01,93,472000,5
2021-05-01,93,528000,5
2021-05-01,93,488000,8
2021-05-01,93,560000,5
2021-05-01,93,530000,5
2021-05-01,90,490500,5
2021-05-01,93,488000,5
2021-05-01,91,428000,16
2021-05-01,93,533000,5
2021-05-01,95,478000,8
2021-05-01,93,468000,9
2021-05-01,93,530000,5
2021-05-01,90,435000,5
2021-05-01,92,400000,12
2021-05-01,92,400000,12
2021-05-01,92,470888,7
2021-05-01,93,515000,8
2021-05-01,90,410000,18
2021-05-01,93,490000,8
2021-05-01,93,565000,8
2021-05-01,90,402000,18
2021-05-01,93,500000,10
2021-05-01,93,530000,8
2021-05-01,93,530000,8
2021-05-01,96,554000,8
2021-05-01,92,480000,7
2021-05-01,92,488888,7
2021-05-01,96,510000,8
2021-05-01,93,530000,10
2021-05-01,92,475000,7
2021-05-01,92,470000,7
2021-05-01,93,488000,9
2021-05-01,92,485000,9
